time,neg60pA,neg30pA,0pA,30pA,60pA,90pA,120pA,150pA,180pA,210pA,240pA
0.67665,-0.070354,-0.067346,-0.063465,-0.06106,-0.056852,-0.054016,-0.051524,-0.047917,-0.038567,-0.045477,-0.046187
0.6767,-0.070342,-0.067349,-0.063453,-0.061035,-0.056861,-0.054019,-0.051512,-0.047904,-0.040368,-0.045486,-0.04619
0.67675,-0.070351,-0.067349,-0.063437,-0.06102,-0.056879,-0.054019,-0.051509,-0.047889,-0.042007,-0.045471,-0.046187
0.6768,-0.070364,-0.067355,-0.063428,-0.061032,-0.056898,-0.054019,-0.051503,-0.047886,-0.043475,-0.045431,-0.046187
0.67685,-0.070376,-0.067361,-0.063416,-0.061051,-0.056904,-0.054025,-0.051485,-0.047877,-0.044775,-0.045406,-0.046184
0.6769,-0.070376,-0.067376,-0.063431,-0.061084,-0.056913,-0.054049,-0.051479,-0.04788,-0.045922,-0.0454,-0.04619
0.67695,-0.07036,-0.067376,-0.06345,-0.061084,-0.056907,-0.054067,-0.051482,-0.047892,-0.046966,-0.045394,-0.04619
0.677,-0.070364,-0.067376,-0.063459,-0.06109,-0.056916,-0.054052,-0.051488,-0.047914,-0.047897,-0.045385,-0.046181
0.67705,-0.070351,-0.067361,-0.063456,-0.06109,-0.05691,-0.054052,-0.0515,-0.047917,-0.04873,-0.045391,-0.046178
0.6771,-0.070357,-0.067346,-0.06345,-0.061099,-0.056901,-0.054049,-0.051497,-0.047904,-0.049468,-0.0454,-0.046181
0.67715,-0.070382,-0.067346,-0.063444,-0.061112,-0.056879,-0.054034,-0.051476,-0.047892,-0.050152,-0.045419,-0.046205
0.6772,-0.070388,-0.067343,-0.063441,-0.061112,-0.056864,-0.054049,-0.051451,-0.047904,-0.050775,-0.045428,-0.046236
0.67725,-0.0704,-0.067358,-0.063459,-0.061099,-0.056858,-0.054064,-0.051415,-0.047901,-0.051327,-0.045446,-0.046257
0.6773,-0.0704,-0.06737,-0.063459,-0.061093,-0.056855,-0.054064,-0.051381,-0.047904,-0.051824,-0.045474,-0.046266
0.67735,-0.070397,-0.067376,-0.063453,-0.061087,-0.056846,-0.054043,-0.051354,-0.047889,-0.052246,-0.045492,-0.046276
0.6774,-0.070409,-0.067376,-0.063447,-0.061105,-0.056834,-0.054034,-0.051323,-0.047889,-0.052603,-0.045513,-0.046291
0.67745,-0.0704,-0.067376,-0.063444,-0.061121,-0.056806,-0.054037,-0.051317,-0.047889,-0.052902,-0.045522,-0.046309
0.6775,-0.070385,-0.06737,-0.063459,-0.061115,-0.0568,-0.054031,-0.051314,-0.047914,-0.053167,-0.045528,-0.046321
0.67755,-0.070367,-0.067367,-0.06348,-0.061118,-0.056821,-0.054025,-0.05132,-0.047935,-0.053411,-0.045516,-0.046318
0.6776,-0.07036,-0.067376,-0.063489,-0.061099,-0.056852,-0.054003,-0.051329,-0.047932,-0.053625,-0.045501,-0.046318
0.67765,-0.070367,-0.06737,-0.063486,-0.061069,-0.056886,-0.054009,-0.051317,-0.047917,-0.053793,-0.045498,-0.046327
0.6777,-0.070367,-0.067352,-0.063468,-0.061047,-0.056895,-0.054025,-0.051302,-0.047889,-0.053936,-0.045504,-0.04634
0.67775,-0.070351,-0.067337,-0.063453,-0.061038,-0.056898,-0.054052,-0.051289,-0.047895,-0.054052,-0.04551,-0.046364
0.6778,-0.070339,-0.067321,-0.063428,-0.061051,-0.056901,-0.054077,-0.051293,-0.047904,-0.054122,-0.045516,-0.046355
0.67785,-0.070348,-0.067318,-0.063416,-0.061066,-0.056904,-0.054077,-0.051293,-0.047901,-0.054153,-0.045525,-0.04634
0.6779,-0.070351,-0.067352,-0.063431,-0.061084,-0.056919,-0.054086,-0.051296,-0.047907,-0.05415,-0.045535,-0.046327
0.67795,-0.070351,-0.067376,-0.06345,-0.061096,-0.056931,-0.054086,-0.051293,-0.047914,-0.054159,-0.045562,-0.046315
0.678,-0.070351,-0.067376,-0.063453,-0.061075,-0.056937,-0.05408,-0.051283,-0.047901,-0.054141,-0.045583,-0.046315
0.67805,-0.070342,-0.067376,-0.063428,-0.061051,-0.056919,-0.054074,-0.05128,-0.047901,-0.054113,-0.045577,-0.046309
0.6781,-0.070321,-0.06737,-0.063401,-0.061035,-0.056907,-0.054067,-0.05128,-0.047904,-0.054095,-0.045599,-0.046303
0.67815,-0.070302,-0.067355,-0.063389,-0.061011,-0.056904,-0.054086,-0.051274,-0.047926,-0.054077,-0.045617,-0.046288
0.6782,-0.070299,-0.067343,-0.063379,-0.060996,-0.05691,-0.054083,-0.051262,-0.047941,-0.054046,-0.045626,-0.0463
0.67825,-0.070309,-0.067349,-0.063395,-0.061011,-0.05691,-0.054083,-0.051256,-0.047941,-0.05401,-0.045605,-0.046318
0.6783,-0.070336,-0.067355,-0.06341,-0.06102,-0.056907,-0.054086,-0.051244,-0.047941,-0.053991,-0.045571,-0.046327
0.67835,-0.070385,-0.06737,-0.063431,-0.061029,-0.056907,-0.054089,-0.051259,-0.047923,-0.053958,-0.045547,-0.046349
0.6784,-0.0704,-0.067361,-0.063431,-0.061023,-0.05691,-0.054104,-0.051253,-0.047892,-0.053921,-0.045535,-0.046367
0.67845,-0.070388,-0.067349,-0.063419,-0.061002,-0.056904,-0.05411,-0.051241,-0.047877,-0.053851,-0.045535,-0.046392
0.6785,-0.07037,-0.067343,-0.063407,-0.060989,-0.05691,-0.054116,-0.051238,-0.047871,-0.053808,-0.045535,-0.046416
0.67855,-0.07037,-0.067352,-0.063404,-0.060983,-0.056901,-0.054119,-0.051231,-0.047868,-0.053759,-0.04555,-0.046431
0.6786,-0.070357,-0.067352,-0.063392,-0.060986,-0.056892,-0.054132,-0.051222,-0.047874,-0.053701,-0.045571,-0.046443
0.67865,-0.070345,-0.067355,-0.063389,-0.060956,-0.056892,-0.05415,-0.051204,-0.047877,-0.053628,-0.045596,-0.046428
0.6787,-0.070345,-0.067367,-0.063389,-0.060928,-0.05691,-0.054162,-0.051189,-0.047892,-0.053555,-0.045608,-0.046428
0.67875,-0.070345,-0.067376,-0.063389,-0.060898,-0.05691,-0.054165,-0.051183,-0.047889,-0.0535,-0.045623,-0.04644
0.6788,-0.070351,-0.067376,-0.063404,-0.060889,-0.05691,-0.054165,-0.051183,-0.047868,-0.053463,-0.045629,-0.046434
0.67885,-0.070357,-0.067376,-0.063422,-0.060898,-0.056904,-0.054141,-0.051213,-0.047853,-0.053436,-0.045638,-0.046425
0.6789,-0.07037,-0.067376,-0.063447,-0.060922,-0.056913,-0.054122,-0.051228,-0.04784,-0.053387,-0.045644,-0.04641
0.67895,-0.070376,-0.067376,-0.063462,-0.060931,-0.056928,-0.054104,-0.051244,-0.04784,-0.05332,-0.045654,-0.046379
0.679,-0.070379,-0.067376,-0.063486,-0.060904,-0.056934,-0.054113,-0.05125,-0.047828,-0.053234,-0.045638,-0.046343
0.67905,-0.070385,-0.067376,-0.063486,-0.060895,-0.056928,-0.054119,-0.05125,-0.047813,-0.053134,-0.045614,-0.046318
0.6791,-0.070379,-0.067376,-0.063462,-0.060889,-0.056919,-0.054122,-0.051228,-0.047791,-0.053042,-0.045614,-0.046318
0.67915,-0.070385,-0.067395,-0.063453,-0.060889,-0.056916,-0.054116,-0.051216,-0.047767,-0.05296,-0.045614,-0.046318
0.6792,-0.070394,-0.067398,-0.063447,-0.060901,-0.056922,-0.054125,-0.051216,-0.047755,-0.052905,-0.04562,-0.046324
0.67925,-0.070388,-0.067398,-0.06345,-0.060916,-0.056934,-0.054132,-0.051231,-0.04777,-0.052865,-0.045635,-0.04633
0.6793,-0.070373,-0.067401,-0.06345,-0.060922,-0.056962,-0.054116,-0.051231,-0.047788,-0.052807,-0.045638,-0.04633
0.67935,-0.07036,-0.06741,-0.063453,-0.060904,-0.056974,-0.054098,-0.051238,-0.047791,-0.052734,-0.045629,-0.04633
0.6794,-0.070351,-0.067404,-0.063456,-0.060864,-0.056977,-0.054083,-0.051231,-0.047791,-0.052676,-0.045596,-0.04633
0.67945,-0.070348,-0.067401,-0.063468,-0.060849,-0.056974,-0.05408,-0.051231,-0.047801,-0.05259,-0.04558,-0.046327
0.6795,-0.070348,-0.067398,-0.06348,-0.060855,-0.05695,-0.05408,-0.051238,-0.047791,-0.052523,-0.045577,-0.046334
0.67955,-0.070354,-0.067401,-0.06348,-0.060877,-0.056937,-0.054086,-0.05125,-0.047782,-0.052468,-0.045599,-0.046334
0.6796,-0.070376,-0.067392,-0.06348,-0.06088,-0.056934,-0.054101,-0.051247,-0.047773,-0.052392,-0.045602,-0.046334
0.67965,-0.070379,-0.067395,-0.063465,-0.060874,-0.056962,-0.054104,-0.051228,-0.047764,-0.052337,-0.045608,-0.046318
0.6797,-0.070382,-0.067398,-0.06345,-0.060874,-0.056977,-0.054125,-0.051189,-0.04777,-0.052285,-0.045608,-0.046303
0.67975,-0.070394,-0.067413,-0.063425,-0.060864,-0.056971,-0.054125,-0.051186,-0.047767,-0.052246,-0.045599,-0.046294
0.6798,-0.070394,-0.067416,-0.063437,-0.06084,-0.056943,-0.054122,-0.051204,-0.047767,-0.052209,-0.045605,-0.046297
0.67985,-0.0704,-0.067404,-0.063453,-0.060831,-0.056919,-0.054132,-0.051222,-0.047758,-0.052157,-0.045596,-0.046294
0.6799,-0.0704,-0.067376,-0.063459,-0.060806,-0.056913,-0.054147,-0.051207,-0.047758,-0.052099,-0.045574,-0.046303
0.67995,-0.070409,-0.067361,-0.063462,-0.060791,-0.056919,-0.054159,-0.05117,-0.047773,-0.052044,-0.045577,-0.046318
0.68,-0.070412,-0.067361,-0.063468,-0.060788,-0.056943,-0.054162,-0.051158,-0.047798,-0.05198,-0.045586,-0.046324
0.68005,-0.070425,-0.067373,-0.063483,-0.060788,-0.056956,-0.054135,-0.051164,-0.047825,-0.051937,-0.045577,-0.046346
0.6801,-0.070431,-0.067376,-0.063495,-0.0608,-0.056962,-0.054104,-0.051195,-0.047862,-0.051879,-0.045577,-0.046355
0.68015,-0.070437,-0.067373,-0.06352,-0.060794,-0.056943,-0.054083,-0.051231,-0.047862,-0.051827,-0.045571,-0.046349
0.6802,-0.070425,-0.067376,-0.06352,-0.060791,-0.056925,-0.054067,-0.051253,-0.047856,-0.051776,-0.045562,-0.046334
0.68025,-0.070406,-0.067373,-0.063517,-0.060782,-0.056925,-0.054052,-0.05125,-0.04784,-0.051727,-0.045556,-0.046334
0.6803,-0.070388,-0.067373,-0.063517,-0.060806,-0.056947,-0.054034,-0.051231,-0.047819,-0.05166,-0.045541,-0.046361
0.68035,-0.070373,-0.067373,-0.063502,-0.060831,-0.05698,-0.054052,-0.051219,-0.047804,-0.051617,-0.045516,-0.046379
0.6804,-0.070364,-0.06737,-0.063492,-0.060831,-0.056995,-0.054077,-0.05121,-0.047795,-0.051562,-0.045513,-0.046398
0.68045,-0.070385,-0.067389,-0.063495,-0.060831,-0.056995,-0.05408,-0.051207,-0.047798,-0.051528,-0.045513,-0.04641
0.6805,-0.070385,-0.067404,-0.063511,-0.060819,-0.056977,-0.054067,-0.051213,-0.04781,-0.051464,-0.045541,-0.046422
0.68055,-0.070373,-0.067389,-0.063529,-0.060806,-0.05695,-0.054055,-0.051201,-0.047819,-0.051409,-0.045553,-0.046431
0.6806,-0.07037,-0.067376,-0.063526,-0.0608,-0.056937,-0.054058,-0.051204,-0.047837,-0.051357,-0.04555,-0.046434
0.68065,-0.070388,-0.067376,-0.063523,-0.060794,-0.05694,-0.054052,-0.051201,-0.04784,-0.051303,-0.045522,-0.046428
0.6807,-0.070397,-0.067376,-0.063505,-0.060803,-0.056956,-0.054049,-0.051183,-0.047853,-0.051254,-0.045513,-0.04641
0.68075,-0.0704,-0.067389,-0.063514,-0.060794,-0.056971,-0.054052,-0.051189,-0.047862,-0.05122,-0.045513,-0.046392
0.6808,-0.070394,-0.067376,-0.063523,-0.060788,-0.056974,-0.054058,-0.051195,-0.04788,-0.051184,-0.045519,-0.046388
0.68085,-0.070388,-0.067373,-0.063535,-0.060776,-0.056995,-0.054074,-0.051201,-0.047904,-0.051159,-0.045535,-0.046401
0.6809,-0.070388,-0.067364,-0.063541,-0.060791,-0.056974,-0.054086,-0.051192,-0.047926,-0.051132,-0.04555,-0.046413
0.68095,-0.07037,-0.067352,-0.06355,-0.060797,-0.056971,-0.054098,-0.051192,-0.047935,-0.051113,-0.04558,-0.046416
0.681,-0.070351,-0.067349,-0.063547,-0.060773,-0.056956,-0.054116,-0.051204,-0.047935,-0.051068,-0.045593,-0.046419
0.68105,-0.070348,-0.06734,-0.06355,-0.060751,-0.056953,-0.054116,-0.051201,-0.047923,-0.051013,-0.04559,-0.046431
0.6811,-0.07036,-0.067334,-0.06356,-0.060748,-0.056953,-0.054116,-0.051189,-0.04792,-0.05097,-0.045571,-0.04645
0.68115,-0.070379,-0.067328,-0.06356,-0.060758,-0.056953,-0.054116,-0.051201,-0.047923,-0.050921,-0.045565,-0.046459
0.6812,-0.0704,-0.067352,-0.063563,-0.06077,-0.056947,-0.054122,-0.051213,-0.047917,-0.050891,-0.045586,-0.046471
0.68125,-0.070418,-0.067367,-0.063569,-0.06077,-0.05695,-0.054132,-0.051225,-0.047911,-0.050869,-0.045596,-0.046465
0.6813,-0.070425,-0.067376,-0.063581,-0.060764,-0.05695,-0.054132,-0.051213,-0.04788,-0.050854,-0.04559,-0.046456
0.68135,-0.070431,-0.067395,-0.063599,-0.060754,-0.056965,-0.054122,-0.051213,-0.047868,-0.050826,-0.045586,-0.046443
0.6814,-0.070421,-0.067398,-0.063614,-0.060758,-0.056968,-0.054104,-0.051222,-0.047859,-0.050793,-0.045586,-0.04645
0.68145,-0.0704,-0.067398,-0.063605,-0.060773,-0.056956,-0.054089,-0.051231,-0.047859,-0.050756,-0.045586,-0.046456
0.6815,-0.070391,-0.067376,-0.06359,-0.06077,-0.056956,-0.054071,-0.051231,-0.04784,-0.050732,-0.04559,-0.046459
0.68155,-0.07037,-0.067376,-0.063569,-0.060764,-0.056956,-0.054067,-0.051231,-0.047813,-0.050698,-0.04558,-0.046465
0.6816,-0.070367,-0.067367,-0.063547,-0.060754,-0.056953,-0.054067,-0.051244,-0.047801,-0.050652,-0.04559,-0.046453
0.68165,-0.07037,-0.067346,-0.063553,-0.060754,-0.056953,-0.054077,-0.05125,-0.047813,-0.050616,-0.045596,-0.04645
0.6817,-0.070382,-0.067349,-0.063563,-0.060745,-0.056943,-0.054089,-0.051253,-0.047822,-0.050585,-0.045599,-0.046456
0.68175,-0.070406,-0.067364,-0.063578,-0.060715,-0.056907,-0.054092,-0.05125,-0.047822,-0.05057,-0.045586,-0.046465
0.6818,-0.070425,-0.067376,-0.063569,-0.060703,-0.056886,-0.05408,-0.051231,-0.047816,-0.050555,-0.045562,-0.046453
0.68185,-0.070409,-0.06737,-0.063563,-0.060693,-0.056879,-0.054067,-0.051225,-0.047825,-0.050537,-0.045553,-0.046453
0.6819,-0.070388,-0.06737,-0.06356,-0.060697,-0.056867,-0.054052,-0.051228,-0.047828,-0.050537,-0.045577,-0.046446
0.68195,-0.07037,-0.067361,-0.06355,-0.060709,-0.056876,-0.054055,-0.051228,-0.047859,-0.050543,-0.045608,-0.046465
0.682,-0.070373,-0.067352,-0.063526,-0.060709,-0.056895,-0.054043,-0.051219,-0.047877,-0.050533,-0.045629,-0.046474
0.68205,-0.07037,-0.067352,-0.063514,-0.060715,-0.056901,-0.054031,-0.051201,-0.047889,-0.050503,-0.045632,-0.046471
0.6821,-0.070364,-0.067352,-0.063511,-0.060721,-0.056907,-0.054028,-0.051189,-0.047929,-0.050469,-0.045632,-0.046483
0.68215,-0.070351,-0.067346,-0.063511,-0.060712,-0.056916,-0.054019,-0.051183,-0.047947,-0.050427,-0.045617,-0.046514
0.6822,-0.070339,-0.067364,-0.063526,-0.060715,-0.056925,-0.054016,-0.051183,-0.047962,-0.050378,-0.045608,-0.046547
0.68225,-0.070333,-0.067376,-0.063517,-0.060721,-0.056919,-0.054,-0.05118,-0.047944,-0.050353,-0.045611,-0.046562
0.6823,-0.070336,-0.067392,-0.063502,-0.060733,-0.056907,-0.053991,-0.051183,-0.047932,-0.050335,-0.045596,-0.046547
0.68235,-0.070351,-0.067404,-0.063498,-0.060733,-0.056889,-0.053988,-0.051189,-0.047914,-0.050326,-0.04559,-0.046532
0.6824,-0.070351,-0.067398,-0.063502,-0.060751,-0.056882,-0.053991,-0.051186,-0.047895,-0.050326,-0.045562,-0.04652
0.68245,-0.070345,-0.067401,-0.063526,-0.060758,-0.056901,-0.054,-0.051183,-0.047874,-0.050305,-0.045547,-0.046517
0.6825,-0.070354,-0.067407,-0.063544,-0.060758,-0.056919,-0.053997,-0.051183,-0.047862,-0.050277,-0.045538,-0.046514
0.68255,-0.070379,-0.067422,-0.06355,-0.060761,-0.056922,-0.053994,-0.051177,-0.047865,-0.05025,-0.045544,-0.046532
0.6826,-0.070397,-0.067419,-0.063556,-0.060742,-0.056904,-0.053994,-0.05118,-0.047883,-0.050244,-0.045577,-0.046553
0.68265,-0.070412,-0.067425,-0.063553,-0.06073,-0.056907,-0.053994,-0.051173,-0.047892,-0.050244,-0.04559,-0.046556
0.6827,-0.070415,-0.067422,-0.06356,-0.060706,-0.056907,-0.054016,-0.051186,-0.047917,-0.050244,-0.045608,-0.046547
0.68275,-0.070412,-0.067419,-0.063578,-0.060697,-0.056904,-0.054031,-0.051213,-0.047932,-0.050237,-0.045629,-0.046547
0.6828,-0.070425,-0.067401,-0.063599,-0.0607,-0.056904,-0.054028,-0.051231,-0.047938,-0.050216,-0.045641,-0.046553
0.68285,-0.070418,-0.067404,-0.063605,-0.060703,-0.056928,-0.054006,-0.051231,-0.047926,-0.050195,-0.045635,-0.046553
0.6829,-0.070409,-0.067404,-0.063599,-0.060718,-0.05695,-0.054013,-0.051225,-0.047911,-0.050173,-0.045617,-0.046547
0.68295,-0.0704,-0.067416,-0.063569,-0.060739,-0.056965,-0.054019,-0.051222,-0.047904,-0.050155,-0.045611,-0.046565
0.683,-0.070382,-0.067422,-0.06355,-0.060742,-0.056959,-0.054025,-0.051216,-0.047911,-0.050125,-0.045583,-0.046578
0.68305,-0.070382,-0.067401,-0.06356,-0.06073,-0.056943,-0.054058,-0.051216,-0.047911,-0.0501,-0.045547,-0.046587
0.6831,-0.070391,-0.067395,-0.063569,-0.060736,-0.056919,-0.054061,-0.051213,-0.047914,-0.050067,-0.045547,-0.046578
0.68315,-0.070394,-0.067398,-0.063563,-0.060727,-0.056913,-0.054058,-0.051213,-0.047901,-0.050045,-0.045559,-0.04659
0.6832,-0.0704,-0.067422,-0.063532,-0.060709,-0.056922,-0.054043,-0.051231,-0.047889,-0.050018,-0.045596,-0.046596
0.68325,-0.0704,-0.06741,-0.063514,-0.060709,-0.056931,-0.054046,-0.051256,-0.047883,-0.049993,-0.045593,-0.046596
0.6833,-0.070406,-0.067395,-0.063514,-0.060718,-0.056937,-0.054031,-0.051274,-0.047883,-0.049963,-0.045583,-0.046602
0.68335,-0.0704,-0.067379,-0.06352,-0.060733,-0.056943,-0.054037,-0.051277,-0.04788,-0.049954,-0.045586,-0.046611
0.6834,-0.0704,-0.067392,-0.063529,-0.060739,-0.056947,-0.05404,-0.051274,-0.047868,-0.049951,-0.045586,-0.04662
0.68345,-0.0704,-0.067376,-0.06355,-0.060745,-0.056943,-0.054034,-0.051247,-0.047853,-0.049954,-0.045596,-0.046633
0.6835,-0.070415,-0.067376,-0.06355,-0.060751,-0.056953,-0.05404,-0.051213,-0.047853,-0.049951,-0.045605,-0.046623
0.68355,-0.070425,-0.067376,-0.063544,-0.060761,-0.056971,-0.054037,-0.051195,-0.047865,-0.049938,-0.045583,-0.046611
0.6836,-0.070415,-0.067392,-0.06352,-0.06077,-0.056977,-0.054022,-0.051189,-0.047853,-0.04992,-0.045553,-0.046599
0.68365,-0.070403,-0.067398,-0.063514,-0.060764,-0.056968,-0.054013,-0.051207,-0.047856,-0.049902,-0.045538,-0.046581
0.6837,-0.0704,-0.067404,-0.063535,-0.060761,-0.056971,-0.054,-0.051219,-0.047868,-0.049877,-0.045535,-0.046593
0.68375,-0.070388,-0.06741,-0.063538,-0.060758,-0.056977,-0.054,-0.051231,-0.047856,-0.049862,-0.045544,-0.046611
0.6838,-0.070391,-0.067401,-0.06355,-0.060751,-0.05698,-0.054009,-0.051238,-0.047871,-0.049859,-0.045556,-0.046611
0.68385,-0.070403,-0.067398,-0.063566,-0.060739,-0.05698,-0.054013,-0.051238,-0.047862,-0.049853,-0.045571,-0.046581
0.6839,-0.070409,-0.067398,-0.063578,-0.060733,-0.056965,-0.054013,-0.051231,-0.047868,-0.04985,-0.045574,-0.046553
0.68395,-0.070431,-0.067413,-0.063602,-0.060742,-0.056947,-0.053997,-0.051231,-0.047868,-0.049828,-0.045583,-0.046541
0.684,-0.070446,-0.067419,-0.063611,-0.060742,-0.056934,-0.054019,-0.05125,-0.047868,-0.049828,-0.045599,-0.046535
0.68405,-0.070449,-0.067434,-0.063611,-0.060758,-0.056947,-0.05404,-0.051277,-0.047853,-0.049828,-0.04562,-0.04655
0.6841,-0.07044,-0.067443,-0.063599,-0.060754,-0.056943,-0.054061,-0.051289,-0.047849,-0.049813,-0.045632,-0.046553
0.68415,-0.070425,-0.067465,-0.063593,-0.060751,-0.05695,-0.054071,-0.05128,-0.047862,-0.049798,-0.045617,-0.046562
0.6842,-0.070425,-0.067468,-0.063581,-0.060727,-0.056974,-0.05408,-0.051262,-0.047895,-0.049789,-0.045593,-0.046575
0.68425,-0.070434,-0.067462,-0.06356,-0.060715,-0.056998,-0.054089,-0.051253,-0.047914,-0.049786,-0.045586,-0.046584
0.6843,-0.070437,-0.067447,-0.063556,-0.060706,-0.057001,-0.05411,-0.051225,-0.047929,-0.049783,-0.04559,-0.046578
0.68435,-0.070449,-0.06744,-0.063566,-0.060706,-0.056986,-0.054116,-0.051201,-0.047932,-0.04978,-0.045574,-0.046562
0.6844,-0.070467,-0.06744,-0.063572,-0.060709,-0.056974,-0.054116,-0.051201,-0.047938,-0.049777,-0.045553,-0.046538
0.68445,-0.070476,-0.067443,-0.063584,-0.060703,-0.056956,-0.054125,-0.051201,-0.047938,-0.04978,-0.045538,-0.046526
0.6845,-0.070473,-0.067437,-0.063593,-0.060706,-0.056937,-0.054125,-0.051201,-0.047932,-0.049786,-0.045507,-0.046553
0.68455,-0.07047,-0.067422,-0.063608,-0.060709,-0.056931,-0.054129,-0.051213,-0.047926,-0.049798,-0.045498,-0.046581
0.6846,-0.070449,-0.067407,-0.063605,-0.060687,-0.056937,-0.054135,-0.051216,-0.047923,-0.04981,-0.045495,-0.04662
0.68465,-0.070437,-0.06741,-0.063593,-0.060693,-0.056965,-0.054129,-0.051219,-0.047923,-0.04981,-0.04548,-0.046651
0.6847,-0.070437,-0.067419,-0.063578,-0.060697,-0.056986,-0.054135,-0.051216,-0.047926,-0.049804,-0.045498,-0.046672
0.68475,-0.070443,-0.067413,-0.063575,-0.060693,-0.057005,-0.054125,-0.051204,-0.047935,-0.049798,-0.045519,-0.046678
0.6848,-0.070467,-0.067404,-0.063593,-0.060709,-0.057023,-0.054098,-0.051207,-0.047938,-0.04978,-0.045538,-0.046681
0.68485,-0.070489,-0.067392,-0.063614,-0.060712,-0.057014,-0.054095,-0.051213,-0.047935,-0.049755,-0.04555,-0.046678
0.6849,-0.070492,-0.067376,-0.063639,-0.060715,-0.057005,-0.054098,-0.051225,-0.047932,-0.049755,-0.045547,-0.046672
0.68495,-0.070461,-0.06737,-0.063636,-0.060718,-0.057005,-0.054092,-0.051247,-0.047926,-0.049755,-0.045532,-0.046666
0.685,-0.070437,-0.067376,-0.063618,-0.060709,-0.057001,-0.054086,-0.051268,-0.047907,-0.049743,-0.045501,-0.046669
0.68505,-0.070421,-0.067376,-0.063599,-0.060693,-0.057008,-0.054089,-0.051299,-0.047907,-0.049719,-0.045495,-0.046672
0.6851,-0.070421,-0.06737,-0.063599,-0.060684,-0.057026,-0.054101,-0.051299,-0.047895,-0.049709,-0.045489,-0.046688
0.68515,-0.070421,-0.067364,-0.063593,-0.06069,-0.057038,-0.054107,-0.05128,-0.047904,-0.049697,-0.045492,-0.046681
0.6852,-0.070437,-0.067376,-0.063593,-0.060709,-0.057047,-0.054107,-0.051256,-0.047907,-0.049694,-0.045495,-0.046672
0.68525,-0.070455,-0.067376,-0.063599,-0.060703,-0.057035,-0.054101,-0.051247,-0.04792,-0.049691,-0.045498,-0.046678
0.6853,-0.07047,-0.067376,-0.063621,-0.060703,-0.057023,-0.054089,-0.051277,-0.047923,-0.049703,-0.045498,-0.046672
0.68535,-0.070455,-0.067376,-0.063648,-0.060678,-0.057011,-0.054083,-0.051296,-0.047926,-0.049706,-0.045507,-0.046666
0.6854,-0.070443,-0.067376,-0.063666,-0.060663,-0.057005,-0.054095,-0.051317,-0.047923,-0.049688,-0.045513,-0.046675
0.68545,-0.070431,-0.067385,-0.063663,-0.060657,-0.057014,-0.054104,-0.05132,-0.047926,-0.049673,-0.04551,-0.046688
0.6855,-0.070425,-0.067404,-0.06366,-0.060663,-0.057014,-0.054101,-0.051289,-0.047917,-0.049667,-0.045504,-0.046691
0.68555,-0.070431,-0.067404,-0.063645,-0.060675,-0.057008,-0.054086,-0.05128,-0.047904,-0.049679,-0.045498,-0.046675
0.6856,-0.070449,-0.067395,-0.063627,-0.060672,-0.057023,-0.054083,-0.051265,-0.047901,-0.049685,-0.045483,-0.046672
0.68565,-0.070449,-0.067389,-0.063621,-0.06066,-0.057032,-0.05408,-0.051262,-0.047923,-0.049679,-0.045474,-0.046657
0.6857,-0.07044,-0.067395,-0.063624,-0.060657,-0.057035,-0.054074,-0.051256,-0.04795,-0.049661,-0.045477,-0.046642
0.68575,-0.070449,-0.067407,-0.063627,-0.060657,-0.057035,-0.054077,-0.051244,-0.047968,-0.049655,-0.045461,-0.046623
0.6858,-0.070449,-0.067401,-0.063627,-0.060629,-0.057047,-0.054077,-0.051231,-0.047965,-0.049655,-0.045437,-0.046611
0.68585,-0.07047,-0.067401,-0.063633,-0.060605,-0.057044,-0.054086,-0.051231,-0.047962,-0.049648,-0.045403,-0.046608
0.6859,-0.070467,-0.067398,-0.063648,-0.060587,-0.057026,-0.054098,-0.051238,-0.047968,-0.049627,-0.045373,-0.046617
0.68595,-0.070486,-0.067395,-0.063642,-0.060584,-0.057008,-0.054104,-0.051244,-0.047956,-0.049609,-0.045327,-0.046627
0.686,-0.070486,-0.067401,-0.063624,-0.060584,-0.057014,-0.054098,-0.051259,-0.047956,-0.049597,-0.045303,-0.046623
0.68605,-0.070476,-0.067407,-0.063599,-0.060587,-0.057023,-0.054119,-0.051265,-0.047944,-0.0496,-0.0453,-0.04662
0.6861,-0.07047,-0.067404,-0.063599,-0.060602,-0.057017,-0.054125,-0.051277,-0.047935,-0.049584,-0.045318,-0.046639
0.68615,-0.070473,-0.067392,-0.063599,-0.060611,-0.05702,-0.054113,-0.051274,-0.047917,-0.04959,-0.045348,-0.046645
0.6862,-0.070473,-0.067376,-0.063611,-0.06062,-0.057032,-0.054098,-0.051277,-0.047911,-0.049587,-0.045385,-0.046651
